[individuals]
10
[landmarks]
29
[Dimensions]
3
[names] 
476TF
476TF2
476TF3
476TF4
476TF5
476TF6
476TF7
476TF8
476TF9
476TF10
[rawpoints]
'#476TF
16.754	-5.2213	2.7156
16.0979	-5.2476	2.8439
15.9738	-5.2495	2.6025
15.2099	-4.6658	2.7897
15.0399	-4.5725	2.7873
14.288	-4.1684	2.58
12.8656	-3.1191	2.5684
12.4752	-1.7033	2.6798
16.2595	-4.8548	3.1223
15.2131	-4.1453	3.3081
14.5568	-4.1391	3.2325
14.8871	-3.3407	3.6219
13.9385	-3.4851	3.8981
13.7195	-3.7428	3.2465
13.5629	-2.9128	3.3622
13.7916	-2.6637	4.0872
13.6218	-2.0086	3.4958
13.2446	-2.3917	3.5726
16.3587	-4.8949	2.8102
16.223	-4.74	2.6837
15.3716	-3.7609	2.7176
14.9646	-3.1968	2.736
14.0954	-2.3206	3.0133
13.9556	-2.2565	3.1769
14.01	-2.0793	3.0462
13.5397	-1.5116	3.0287
13.5426	-1.2876	2.79
13.0966	-1.3488	2.733
15.1159	-3.5111	3.0518
'#476TF8
16.7393	-5.2434	2.7239
16.086	-5.254	2.8367
15.9728	-5.2577	2.6007
15.2067	-4.6692	2.7754
15.0384	-4.5717	2.7742
14.2971	-4.1687	2.5762
12.8748	-3.1344	2.582
12.4658	-1.7109	2.6653
16.2631	-4.8518	3.1168
15.2073	-4.1522	3.2965
14.5526	-4.1444	3.226
14.8866	-3.3412	3.6246
13.9309	-3.4924	3.9109
13.7151	-3.7529	3.2332
13.5762	-2.9184	3.3771
13.7774	-2.6565	4.0847
13.6091	-2.0132	3.4981
13.2449	-2.3921	3.5832
16.3763	-4.8931	2.819
16.2243	-4.7441	2.6945
15.3487	-3.7566	2.7148
14.9467	-3.2009	2.7446
14.0934	-2.3197	3.0175
13.9592	-2.2462	3.1829
14.0154	-2.0864	3.0331
13.5372	-1.5101	3.0301
13.5506	-1.2854	2.7936
13.0923	-1.3479	2.7256
15.1014	-3.5268	3.0648
'#476TF9
16.7425	-5.2206	2.7089
16.0802	-5.2525	2.839
15.9733	-5.2586	2.5997
15.2012	-4.6662	2.7552
15.0359	-4.5781	2.7666
14.294	-4.1766	2.5699
12.8654	-3.1223	2.5641
12.4643	-1.7061	2.6738
16.2582	-4.8511	3.1274
15.2062	-4.1463	3.2961
14.5453	-4.136	3.2283
14.8868	-3.3527	3.6243
13.9258	-3.4882	3.8861
13.7047	-3.7466	3.2325
13.5591	-2.9187	3.3675
13.7638	-2.6704	4.0834
13.602	-2.0179	3.4981
13.2443	-2.4061	3.5805
16.3652	-4.9022	2.8085
16.2179	-4.7445	2.6896
15.3613	-3.7656	2.7196
14.9536	-3.1979	2.7498
14.0955	-2.3294	3.023
13.9346	-2.2556	3.1717
14.0037	-2.0889	3.044
13.5242	-1.5157	3.044
13.5468	-1.2899	2.8044
13.0836	-1.3566	2.7334
15.0997	-3.5254	3.0641
'#476TF10
16.7495	-5.2345	2.7232
16.0772	-5.2616	2.8358
15.9767	-5.2635	2.6028
15.2058	-4.6781	2.7816
15.0333	-4.5803	2.7608
14.2882	-4.1844	2.5673
12.8759	-3.1391	2.5691
12.4619	-1.7173	2.6639
16.2535	-4.8701	3.1169
