[individuals]
10
[landmarks]
29
[Dimensions]
3
[names] 
23TM
23TM2
23TM3
23TM4
23TM5
23TM6
23TM7
23TM8
23TM9
23TM10
[rawpoints]
'#23TM
18.7929	-1.2271	2.9003
18.6803	-1.2665	2.6757
17.4859	-1.1443	2.8093
17.4293	-1.1654	2.8225
16.3429	-1.064	2.5962
14.6064	-0.7067	2.586
13.5624	0.5527	2.7735
18.6883	-0.8154	3.2414
17.4493	-0.6839	3.402
16.7398	-0.9911	3.3231
16.7349	-0.1891	3.8221
15.9139	-0.7216	4.0483
15.7302	-1.0324	3.4192
15.1767	-0.3108	3.5037
15.3377	0.0913	4.2729
14.8707	0.7014	3.6955
14.6334	0.1074	3.751
18.7809	-0.7461	2.9094
18.6267	-0.6645	2.7666
17.4152	-0.1791	2.8573
16.6891	0.1793	2.8973
15.4822	0.5516	3.2108
15.2617	0.6003	3.3587
15.2813	0.7573	3.2516
14.6067	1.1146	3.221
14.5028	1.3918	3.0038
14.0714	1.1393	2.9282
17.0749	-0.118	3.1979
'#23TM8
18.2103	0.475	2.8011
17.6457	0.1183	2.9308
17.5465	0.0625	2.7097
16.3431	0.1216	2.8687
16.2931	0.1028	2.8832
15.1968	0.1291	2.6755
13.4437	0.3838	2.6637
12.3333	1.5928	2.7542
17.5517	0.5468	3.2469
16.2972	0.6277	3.4177
15.6149	0.27	3.3843
15.5492	1.1163	3.8048
14.7487	0.5654	4.0781
14.5951	0.1673	3.4999
14.0015	0.8751	3.5333
14.147	1.3741	4.2566
13.6407	1.889	3.6515
13.4407	1.2897	3.747
17.615	0.607	2.9186
17.4569	0.6619	2.764
16.2273	1.0796	2.838
15.4861	1.4	2.8622
14.2444	1.7366	3.1603
14.0413	1.7739	3.3104
14.0488	1.9462	3.1797
13.3656	2.2477	3.1451
13.222	2.4946	2.8928
12.8105	2.2212	2.8506
15.8788	1.1566	3.1618
'#23TM9
17.137	2.6898	2.7844
16.5365	2.3485	2.9062
16.4318	2.3081	2.7005
15.2348	2.4421	2.8546
15.18	2.4309	2.8705
14.1018	2.5295	2.657
12.3636	2.9009	2.6407
11.3341	4.1609	2.7444
16.4594	2.7976	3.2274
15.2294	2.9435	3.4001
14.5146	2.6424	3.3633
14.5035	3.4879	3.7872
13.6944	2.9775	4.0953
13.4937	2.6309	3.4725
12.9536	3.3547	3.5187
13.1279	3.8322	4.2357
12.6664	4.3745	3.6482
12.4178	3.7979	3.7384
16.5315	2.8428	2.9002
16.3784	2.9084	2.7458
15.178	3.4025	2.828
14.4663	3.7659	2.8506
13.2559	4.1981	3.1484
13.0483	4.2467	3.2998
13.0769	4.4076	3.1687
12.3965	4.7605	3.1323
12.2807	5.016	2.882
11.8613	4.7612	2.8443
14.8457	3.5047	3.1605
'#23TM10
16.2168	-6.285	2.7978
15.5538	-6.3375	2.8876
15.4505	-6.3216	2.6571
14.4036	-5.7035	2.8046
14.3454	-5.6924	2.8216
13.416	-5.1431	2.6019
11.9914	-4.0781	2.5895
11.5799	-2.5033	2.7555
15.6479	-5.9181	3.2301
14.5881	-5.2797	3.3972
13.8144	-5.2583	3.3255
14.1273	-4.5107	3.8027
13.1773	-4.6525	4.0334
12.8719	-4.8422	3.4166
12.6916	-3.9611	3.5062
13.0004	-3.6595	4.261
12.8379	-2.9065	3.6985
12.3575	-3.3656	3.7463
15.7321	-5.8905	2.8953
15.6414	-5.7542	2.748
14.7565	-4.8088	2.844
14.2511	-4.1844	2.8833
13.3248	-3.3176	3.1999
13.1435	-3.1771	3.3477
13.2426	-3.0346	3.2307
12.7686	-2.4369	3.2256
12.7899	-2.1495	2.9853
12.2822	-2.1998	2.9169
14.4632	-4.5954	3.1827
